Order_ID,Date,Region,Salesperson,Category,Product,Channel,Units,Unit_Price,Revenue,Cost,Profit
ORD-103857,46189,West,Tom Nguyen,Electronics,Webcam,Store,6,115.24,691.44,401.15,290.29
ORD-103979,46189,South,Ana Lopez,Sports,Dumbbells,Online,5,80.51,402.55,246.34,156.21
ORD-104288,46189,South,Chris Brown,Home,Air Fryer,Online,6,152.43,914.58,617.92,296.66
ORD-104427,46189,East,David Lee,Clothing,Hoodie,Store,1,61.47,61.47,30.73,30.74
ORD-104704,46189,South,Chris Brown,Clothing,Jacket,Store,6,90.35,542.1,290.61,251.49
ORD-104801,46189,West,Jordan Smith,Home,Coffee Maker,Store,2,120.64,241.28,159.14,82.14
ORD-104930,46189,West,Rachel Green,Home,Vacuum,Store,3,174.84,524.52,353.8,170.72
ORD-100031,46190,South,Chris Brown,Electronics,Webcam,Store,5,115.26,576.3,335.57,240.73
ORD-100313,46190,East,David Lee,Sports,Dumbbells,Online,4,81.44,325.76,192.6,133.16
ORD-100564,46190,East,Sarah Kim,Clothing,Hoodie,Marketplace,2,56.52,113.04,54.67,58.37
ORD-100989,46190,South,Ana Lopez,Electronics,Keyboard,Store,4,68.78,275.12,158.55,116.57
ORD-101105,46190,East,David Lee,Clothing,Hoodie,Online,3,56.89,170.67,87.54,83.13
ORD-101121,46190,East,Marcus Reed,Electronics,Monitor,Online,4,238.83,955.32,669.11,286.21
ORD-101586,46190,East,Marcus Reed,Clothing,Jeans,Online,1,75.03,75.03,37.75,37.28
ORD-101814,46190,West,Tom Nguyen,Electronics,Keyboard,Store,4,67.49,269.96,159.73,110.23
ORD-101930,46190,East,Sarah Kim,Clothing,Jacket,Store,1,90.66,90.66,51.13,39.53
ORD-101945,46190,North,James Wilson,Sports,Yoga Mat,Store,3,41.57,124.71,61.64,63.07
ORD-102170,46190,West,Tom Nguyen,Home,Coffee Maker,Store,1,113.31,113.31,70.64,42.67
ORD-102306,46190,West,Jordan Smith,Electronics,Monitor,Marketplace,2,252.54,505.08,349.76,155.32
ORD-102432,46190,South,Ana Lopez,Home,Coffee Maker,Online,4,109.09,436.36,285.95,150.41
ORD-102455,46190,East,Marcus Reed,Clothing,Sneakers,Marketplace,2,100.67,201.34,121.3,80.04
ORD-102830,46190,East,Marcus Reed,Clothing,Jeans,Store,1,64.74,64.74,33.61,31.13
ORD-102925,46190,East,Marcus Reed,Clothing,Jacket,Online,6,102.84,617.04,348.23,268.81
ORD-102981,46190,West,Rachel Green,Electronics,Webcam,Online,1,104.94,104.94,61.46,43.48
ORD-103038,46190,South,Ana Lopez,Home,Coffee Maker,Online,1,119.84,119.84,76.32,43.52
ORD-103107,46190,West,Rachel Green,Home,Blender,Store,6,89.91,539.46,370.63,168.83
ORD-103238,46190,South,Chris Brown,Home,Coffee Maker,Online,5,109.34,546.7,360.26,186.44
ORD-103762,46190,South,Ana Lopez,Home,Blender,Marketplace,6,85.25,511.5,360.08,151.42
ORD-104085,46190,West,Tom Nguyen,Home,Coffee Maker,Store,4,125.75,503,318.06,184.94
ORD-104306,46190,South,Ana Lopez,Home,Vacuum,Store,3,188.4,565.2,404.03,161.17
ORD-104486,46190,South,Mike Davis,Electronics,Monitor,Online,5,266.98,1334.9,903.66,431.24
ORD-104968,46190,South,Chris Brown,Clothing,Jeans,Store,3,75.72,227.16,122.84,104.32
ORD-100036,46191,South,Chris Brown,Home,Blender,Online,3,87.58,262.74,183.92,78.82
ORD-100126,46191,North,Nina Patel,Home,Coffee Maker,Store,4,117.82,471.28,304.07,167.21
ORD-100179,46191,East,David Lee,Sports,Yoga Mat,Online,6,36.86,221.16,102.89,118.27
ORD-100192,46191,West,Tom Nguyen,Home,Blender,Store,1,84.69,84.69,57.89,26.8
ORD-100734,46191,East,Sarah Kim,Home,Coffee Maker,Store,6,109.33,655.98,404.37,251.61
ORD-100996,46191,South,Ana Lopez,Electronics,Keyboard,Store,4,68.56,274.24,157.3,116.94
ORD-101298,46191,North,James Wilson,Home,Vacuum,Online,1,171.93,171.93,114.77,57.16
ORD-101426,46191,South,Mike Davis,Sports,Yoga Mat,Online,1,38.25,38.25,17.64,20.61
ORD-101548,46191,West,Tom Nguyen,Electronics,Headphones,Store,2,86.93,173.86,104.16,69.7
ORD-101718,46191,North,Emily Chen,Home,Air Fryer,Online,2,154.69,309.38,209.17,100.21
ORD-101971,46191,West,Tom Nguyen,Electronics,Monitor,Online,4,256.82,1027.28,693.11,334.17
ORD-102286,46191,West,Tom Nguyen,Home,Coffee Maker,Online,5,123.86,619.3,392.09,227.21
ORD-102488,46191,South,Chris Brown,Sports,Running Shoes,Online,1,128.95,128.95,75.7,53.25
ORD-102522,46191,North,Emily Chen,Sports,Yoga Mat,Store,1,36.71,36.71,18.11,18.6
ORD-103233,46191,East,Sarah Kim,Home,Blender,Online,3,79.89,239.67,163.28,76.39
ORD-103275,46191,East,Sarah Kim,Sports,Yoga Mat,Store,2,41.14,82.28,39.55,42.73
ORD-103478,46191,West,Tom Nguyen,Electronics,Keyboard,Marketplace,6,60.53,363.18,209.48,153.7
ORD-103604,46191,North,James Wilson,Electronics,Monitor,Marketplace,6,242.78,1456.68,1035.84,420.84
ORD-103790,46191,East,Marcus Reed,Electronics,Webcam,Store,2,114.03,228.06,134.61,93.45
ORD-103814,46191,South,Mike Davis,Clothing,Hoodie,Marketplace,5,55.29,276.45,138.67,137.78
ORD-103902,46191,East,Sarah Kim,Electronics,Monitor,Online,4,267.12,1068.48,774.71,293.77
ORD-104067,46191,South,Mike Davis,Home,Vacuum,Online,3,200.55,601.65,411.81,189.84
ORD-104094,46191,East,Marcus Reed,Electronics,Keyboard,Online,5,69.95,349.75,203.33,146.42
ORD-104143,46191,South,Mike Davis,Electronics,Monitor,Store,6,265.54,1593.24,1134.99,458.25
ORD-104254,46191,North,Emily Chen,Clothing,Hoodie,Store,2,64.05,128.1,62.87,65.23
ORD-104314,46191,West,Rachel Green,Sports,Yoga Mat,Marketplace,2,41.71,83.42,40.95,42.47
ORD-104349,46191,North,Nina Patel,Clothing,Jacket,Store,6,94.8,568.8,303.35,265.45
ORD-104392,46191,East,Marcus Reed,Home,Blender,Online,2,89.65,179.3,118.32,60.98
ORD-104508,46191,West,Tom Nguyen,Electronics,Headphones,Marketplace,6,90.23,541.38,345.33,196.05
ORD-104556,46191,East,Marcus Reed,Home,Blender,Marketplace,5,83.03,415.15,281.93,133.22
ORD-104795,46191,West,Tom Nguyen,Clothing,Jacket,Store,1,95.17,95.17,53.77,41.4
ORD-100104,46192,East,David Lee,Sports,Running Shoes,Online,1,118.65,118.65,67.57,51.08
ORD-100281,46192,North,James Wilson,Clothing,Jeans,Store,1,64.05,64.05,33.92,30.13
ORD-100632,46192,East,Sarah Kim,Home,Coffee Maker,Online,2,122.73,245.46,153.68,91.78
ORD-100659,46192,East,Marcus Reed,Electronics,Headphones,Marketplace,6,86.47,518.82,326.18,192.64
ORD-100822,46192,West,Jordan Smith,Sports,Yoga Mat,Online,1,42.08,42.08,20.61,21.47
ORD-100838,46192,South,Mike Davis,Electronics,Monitor,Store,4,258.65,1034.6,714.49,320.11
ORD-100880,46192,North,Emily Chen,Electronics,Keyboard,Online,3,58.55,175.65,105.39,70.26
ORD-100953,46192,South,Mike Davis,Sports,Fitness Tracker,Online,3,149.65,448.95,293.17,155.78
ORD-101013,46192,West,Tom Nguyen,Clothing,Jacket,Online,2,91.73,183.46,100.74,82.72
ORD-101404,46192,South,Chris Brown,Home,Blender,Online,3,91.96,275.88,187.54,88.34
ORD-101417,46192,East,Marcus Reed,Home,Coffee Maker,Store,2,117.91,235.82,146.19,89.63
ORD-101723,46192,South,Chris Brown,Home,Vacuum,Online,6,190.35,1142.1,763.87,378.23
ORD-101922,46192,West,Rachel Green,Electronics,Headphones,Store,3,87.66,262.98,163.5,99.48
ORD-102023,46192,West,Tom Nguyen,Clothing,Jeans,Store,6,76.26,457.56,237.9,219.66
ORD-102285,46192,North,Emily Chen,Electronics,Keyboard,Online,6,66.27,397.62,230.28,167.34
ORD-102354,46192,East,Marcus Reed,Sports,Fitness Tracker,Store,4,149.16,596.64,393.12,203.52
ORD-102387,46192,South,Mike Davis,Home,Vacuum,Online,3,188.69,566.07,395.07,171
ORD-102511,46192,East,David Lee,Clothing,Jeans,Store,5,70.42,352.1,188.19,163.91
ORD-102657,46192,East,David Lee,Electronics,Monitor,Online,1,240.83,240.83,163.83,77
ORD-102784,46192,West,Rachel Green,Sports,Running Shoes,Marketplace,2,129.54,259.08,154.89,104.19
ORD-102788,46192,North,James Wilson,Home,Vacuum,Marketplace,3,180.06,540.18,365.29,174.89
ORD-102861,46192,West,Jordan Smith,Electronics,Monitor,Marketplace,1,241.46,241.46,166.95,74.51
ORD-102992,46192,South,Chris Brown,Electronics,Keyboard,Store,5,70.85,354.25,209.9,144.35
ORD-103347,46192,South,Chris Brown,Sports,Yoga Mat,Online,2,36.18,72.36,34.58,37.78
ORD-103482,46192,West,Jordan Smith,Clothing,Jacket,Online,1,92.7,92.7,49.46,43.24
ORD-103704,46192,South,Ana Lopez,Sports,Yoga Mat,Online,3,41.29,123.87,57.69,66.18
ORD-103729,46192,North,Nina Patel,Clothing,Jeans,Online,1,75.25,75.25,38.49,36.76
ORD-103831,46192,South,Chris Brown,Electronics,Headphones,Marketplace,1,84.36,84.36,51.88,32.48
ORD-104127,46192,West,Rachel Green,Electronics,Monitor,Online,4,230.06,920.24,650.85,269.39
ORD-104578,46192,East,Marcus Reed,Sports,Yoga Mat,Marketplace,6,42.62,255.72,123.26,132.46
ORD-104859,46192,North,Emily Chen,Electronics,Webcam,Online,3,108.61,325.83,196.15,129.68
ORD-104911,46192,North,James Wilson,Electronics,Keyboard,Online,6,65.24,391.44,228.82,162.62
ORD-100121,46193,West,Rachel Green,Home,Coffee Maker,Online,3,129.35,388.05,246.27,141.78
ORD-100509,46193,West,Tom Nguyen,Clothing,Sneakers,Store,4,110.09,440.36,272.77,167.59
ORD-100612,46193,North,Nina Patel,Clothing,Hoodie,Online,1,61.39,61.39,29.79,31.6
ORD-100740,46193,East,Sarah Kim,Electronics,Headphones,Online,2,90.08,180.16,111.95,68.21
ORD-101042,46193,South,Mike Davis,Electronics,Headphones,Online,3,95.92,287.76,173.34,114.42
ORD-101131,46193,East,Marcus Reed,Home,Coffee Maker,Marketplace,6,131.53,789.18,520.63,268.55
ORD-101187,46193,North,Emily Chen,Clothing,Hoodie,Store,1,62.01,62.01,30.68,31.33
ORD-101279,46193,South,Mike Davis,Home,Coffee Maker,Online,1,120.03,120.03,75.77,44.26
ORD-101409,46193,South,Ana Lopez,Home,Blender,Online,4,85.01,340.04,223.09,116.95
ORD-101591,46193,North,Emily Chen,Electronics,Headphones,Store,6,97.74,586.44,374.11,212.33
ORD-101662,46193,North,Nina Patel,Clothing,Jeans,Store,5,66.2,331,167.18,163.82
ORD-101967,46193,North,Emily Chen,Clothing,Sneakers,Store,4,107.3,429.2,254.15,175.05
ORD-102060,46193,East,Marcus Reed,Clothing,Hoodie,Store,6,58.96,353.76,172.76,181
ORD-102169,46193,East,Sarah Kim,Clothing,Jacket,Store,2,100.74,201.48,113.4,88.08
ORD-102185,46193,North,Nina Patel,Clothing,Hoodie,Store,1,60.14,60.14,31.03,29.11
ORD-102212,46193,East,Marcus Reed,Electronics,Monitor,Online,1,254.33,254.33,172.7,81.63
ORD-102313,46193,East,Sarah Kim,Clothing,Jeans,Marketplace,5,65.46,327.3,167.14,160.16
ORD-102395,46193,West,Tom Nguyen,Sports,Dumbbells,Online,5,68.07,340.35,214.68,125.67
ORD-102694,46193,South,Ana Lopez,Clothing,Jeans,Store,5,70.79,353.95,190.84,163.11
ORD-102909,46193,West,Rachel Green,Electronics,Keyboard,Online,5,62.68,313.4,187.68,125.72
ORD-103099,46193,South,Chris Brown,Sports,Dumbbells,Online,3,74.95,224.85,140.62,84.23
ORD-103474,46193,North,Nina Patel,Home,Vacuum,Marketplace,4,201.29,805.16,536.2,268.96
ORD-104117,46193,East,Sarah Kim,Clothing,Jeans,Online,4,72.52,290.08,154.1,135.98
ORD-104178,46193,East,David Lee,Sports,Yoga Mat,Online,1,42.5,42.5,19.8,22.7
ORD-104294,46193,South,Chris Brown,Clothing,Jeans,Online,5,76.09,380.45,200.11,180.34
ORD-104637,46193,South,Mike Davis,Clothing,Jeans,Store,4,73.23,292.92,152.68,140.24
ORD-104688,46193,East,Marcus Reed,Home,Vacuum,Online,2,186.16,372.32,258.03,114.29
ORD-104703,46193,South,Chris Brown,Sports,Fitness Tracker,Store,2,145.04,290.08,192.42,97.66
ORD-104796,46193,East,Marcus Reed,Electronics,Webcam,Store,2,118.17,236.34,144.08,92.26
ORD-104912,46193,East,Sarah Kim,Electronics,Keyboard,Marketplace,1,60.42,60.42,34.28,26.14
ORD-104942,46193,North,Emily Chen,Electronics,Keyboard,Marketplace,4,66.25,265,156.18,108.82
ORD-100464,46194,West,Tom Nguyen,Electronics,Headphones,Store,1,87.22,87.22,55.38,31.84
ORD-100683,46194,East,Sarah Kim,Home,Coffee Maker,Online,1,123.73,123.73,77.97,45.76
ORD-100895,46194,East,David Lee,Sports,Dumbbells,Online,1,78.07,78.07,47.44,30.63
ORD-100900,46194,East,Marcus Reed,Sports,Dumbbells,Store,5,71.68,358.4,226.76,131.64
ORD-101086,46194,North,Nina Patel,Clothing,Jeans,Store,3,76.97,230.91,124.73,106.18
ORD-101322,46194,South,Ana Lopez,Sports,Yoga Mat,Online,2,41.64,83.28,40.86,42.42
ORD-101493,46194,East,David Lee,Sports,Fitness Tracker,Online,1,133.7,133.7,88.07,45.63
ORD-101549,46194,South,Ana Lopez,Electronics,Webcam,Store,5,112.98,564.9,332,232.9
ORD-101558,46194,East,Sarah Kim,Home,Air Fryer,Store,3,142.36,427.08,276.21,150.87
ORD-101797,46194,East,David Lee,Clothing,Sneakers,Online,3,120.55,361.65,213.15,148.5
ORD-102147,46194,South,Chris Brown,Sports,Dumbbells,Online,5,74.49,372.45,230.12,142.33
ORD-102216,46194,West,Jordan Smith,Clothing,Jacket,Online,1,87.13,87.13,48.31,38.82
ORD-102344,46194,West,Rachel Green,Home,Blender,Online,3,81.67,245.01,165.12,79.89
ORD-102939,46194,South,Ana Lopez,Clothing,Sneakers,Store,6,100.7,604.2,361.92,242.28
ORD-103029,46194,West,Rachel Green,Clothing,Hoodie,Online,4,54.02,216.08,110.54,105.54
ORD-103072,46194,South,Ana Lopez,Home,Blender,Online,2,88.25,176.5,122.76,53.74
ORD-103159,46194,East,David Lee,Sports,Fitness Tracker,Store,5,146.47,732.35,465.57,266.78
ORD-103163,46194,East,Sarah Kim,Sports,Dumbbells,Store,1,72.27,72.27,44.22,28.05
ORD-103497,46194,South,Ana Lopez,Clothing,Sneakers,Store,4,115.38,461.52,283.7,177.82
ORD-103794,46194,West,Tom Nguyen,Home,Air Fryer,Store,2,149.9,299.8,205.41,94.39
ORD-104016,46194,North,Emily Chen,Home,Air Fryer,Store,4,140.71,562.84,373.82,189.02
ORD-104146,46194,South,Ana Lopez,Sports,Yoga Mat,Online,1,41.37,41.37,20.39,20.98
ORD-104582,46194,East,David Lee,Clothing,Sneakers,Store,3,120.64,361.92,210.63,151.29
ORD-104865,46194,East,Sarah Kim,Sports,Yoga Mat,Online,5,43.17,215.85,100.02,115.83
ORD-104904,46194,North,Nina Patel,Clothing,Hoodie,Marketplace,4,63.83,255.32,124.78,130.54
ORD-100770,46195,East,Sarah Kim,Clothing,Jeans,Online,1,69.38,69.38,37.32,32.06
ORD-101100,46195,East,Sarah Kim,Clothing,Sneakers,Marketplace,2,101.45,202.9,122.5,80.4
ORD-101126,46195,South,Mike Davis,Clothing,Jacket,Marketplace,6,90.69,544.14,288.01,256.13
ORD-101248,46195,East,David Lee,Home,Air Fryer,Store,3,157.9,473.7,311.64,162.06
ORD-101300,46195,East,Sarah Kim,Clothing,Hoodie,Online,3,60.68,182.04,94.44,87.6
ORD-101382,46195,West,Jordan Smith,Sports,Running Shoes,Marketplace,2,135.7,271.4,160.57,110.83
ORD-101560,46195,West,Tom Nguyen,Sports,Fitness Tracker,Store,3,148.48,445.44,282.26,163.18
ORD-101617,46195,East,David Lee,Electronics,Webcam,Online,2,99.31,198.62,121.01,77.61
ORD-102041,46195,East,David Lee,Clothing,Jacket,Store,5,88.48,442.4,244.43,197.97
ORD-102401,46195,North,James Wilson,Electronics,Webcam,Online,5,118.99,594.95,360.54,234.41
ORD-102594,46195,East,Sarah Kim,Home,Vacuum,Online,3,199.2,597.6,419.68,177.92
ORD-102630,46195,East,Sarah Kim,Clothing,Hoodie,Store,3,55.22,165.66,83.65,82.01
ORD-102823,46195,South,Ana Lopez,Electronics,Monitor,Store,2,252.52,505.04,361.18,143.86
ORD-102843,46195,West,Jordan Smith,Clothing,Hoodie,Online,4,57.48,229.92,113.3,116.62
ORD-102848,46195,West,Jordan Smith,Home,Blender,Online,1,88.75,88.75,62.68,26.07
ORD-102857,46195,East,Marcus Reed,Sports,Dumbbells,Store,5,80.21,401.05,247.98,153.07
ORD-103105,46195,North,Nina Patel,Home,Blender,Marketplace,5,78.24,391.2,273.85,117.35
ORD-103352,46195,East,Marcus Reed,Sports,Yoga Mat,Marketplace,2,38.28,76.56,37.41,39.15
ORD-103445,46195,East,Marcus Reed,Home,Vacuum,Store,1,175.45,175.45,116.97,58.48
ORD-103504,46195,West,Tom Nguyen,Sports,Dumbbells,Store,5,71.27,356.35,217.81,138.54
ORD-103506,46195,South,Mike Davis,Home,Blender,Store,2,81.06,162.12,110.18,51.94
ORD-103867,46195,West,Tom Nguyen,Sports,Dumbbells,Store,3,79.79,239.37,145.88,93.49
ORD-103986,46195,South,Ana Lopez,Electronics,Monitor,Online,4,260.65,1042.6,727.03,315.57
ORD-104069,46195,East,Marcus Reed,Sports,Yoga Mat,Online,5,42.19,210.95,101.86,109.09
ORD-104107,46195,East,Sarah Kim,Clothing,Jeans,Marketplace,1,68.99,68.99,36.85,32.14
ORD-104197,46195,South,Ana Lopez,Electronics,Webcam,Store,2,111.46,222.92,138.29,84.63
ORD-104243,46195,South,Mike Davis,Electronics,Monitor,Store,5,237.27,1186.35,852.94,333.41
ORD-104250,46195,North,Nina Patel,Home,Blender,Online,6,92.62,555.72,391.44,164.28
ORD-104297,46195,East,Sarah Kim,Home,Air Fryer,Online,6,161.1,966.6,656.33,310.27
ORD-104432,46195,South,Ana Lopez,Electronics,Webcam,Store,4,115.8,463.2,281.49,181.71
ORD-104628,46195,North,Emily Chen,Home,Blender,Online,6,91.62,549.72,375.19,174.53
ORD-100196,46196,East,David Lee,Electronics,Keyboard,Online,2,59.76,119.52,71.8,47.72
ORD-100269,46196,North,Emily Chen,Home,Blender,Store,4,87.32,349.28,235.77,113.51
ORD-100472,46196,North,James Wilson,Electronics,Headphones,Online,6,85.61,513.66,331.19,182.47
ORD-100535,46196,North,Nina Patel,Electronics,Monitor,Marketplace,2,250.54,501.08,339.26,161.82
ORD-100647,46196,West,Jordan Smith,Clothing,Jacket,Store,4,98.45,393.8,211.99,181.81
ORD-100718,46196,West,Tom Nguyen,Sports,Running Shoes,Store,6,128.38,770.28,458.44,311.84
ORD-100993,46196,West,Tom Nguyen,Clothing,Hoodie,Store,5,64.68,323.4,162.93,160.47
ORD-101101,46196,South,Mike Davis,Home,Vacuum,Online,4,190.36,761.44,511.98,249.46
ORD-101454,46196,West,Rachel Green,Electronics,Headphones,Store,2,82.6,165.2,104.33,60.87
ORD-101947,46196,West,Jordan Smith,Electronics,Monitor,Store,4,240.3,961.2,693.99,267.21
ORD-102146,46196,North,Nina Patel,Sports,Dumbbells,Online,1,80.33,80.33,50.57,29.76
ORD-102262,46196,South,Chris Brown,Electronics,Keyboard,Online,5,70.66,353.3,206.61,146.69
ORD-102307,46196,West,Rachel Green,Clothing,Hoodie,Online,2,56.39,112.78,55.25,57.53
ORD-102383,46196,West,Tom Nguyen,Sports,Fitness Tracker,Marketplace,3,136.59,409.77,265.5,144.27
ORD-102546,46196,South,Ana Lopez,Electronics,Webcam,Online,3,113.64,340.92,199.59,141.33
ORD-102808,46196,North,Emily Chen,Electronics,Keyboard,Marketplace,4,65.08,260.32,153.11,107.21
ORD-102813,46196,East,David Lee,Home,Vacuum,Online,3,187.89,563.67,393.27,170.4
ORD-103153,46196,North,Nina Patel,Sports,Fitness Tracker,Online,6,132.13,792.78,519.49,273.29
ORD-103160,46196,South,Mike Davis,Electronics,Monitor,Marketplace,3,266.34,799.02,561.91,237.11
ORD-103294,46196,West,Jordan Smith,Sports,Dumbbells,Store,3,74.26,222.78,135.36,87.42
ORD-103792,46196,South,Chris Brown,Electronics,Monitor,Marketplace,5,250.08,1250.4,860.75,389.65
ORD-103940,46196,South,Ana Lopez,Sports,Dumbbells,Online,3,76.62,229.86,142.78,87.08
ORD-103991,46196,East,David Lee,Electronics,Webcam,Store,2,105.65,211.3,123.4,87.9
ORD-104040,46196,South,Chris Brown,Home,Vacuum,Marketplace,5,207.49,1037.45,744.28,293.17
ORD-104098,46196,West,Rachel Green,Home,Blender,Online,1,87.96,87.96,57.8,30.16
ORD-104142,46196,East,Sarah Kim,Sports,Yoga Mat,Online,3,39.63,118.89,57.75,61.14
ORD-104172,46196,South,Ana Lopez,Sports,Dumbbells,Marketplace,3,77.06,231.18,138.85,92.33
ORD-104196,46196,South,Mike Davis,Electronics,Keyboard,Online,4,66.65,266.6,154.09,112.51
ORD-104225,46196,South,Chris Brown,Home,Air Fryer,Online,3,148.61,445.83,306.39,139.44
ORD-104521,46196,South,Mike Davis,Sports,Yoga Mat,Store,1,37.97,37.97,18.19,19.78
ORD-104559,46196,West,Rachel Green,Electronics,Webcam,Online,3,110.29,330.87,202.29,128.58
ORD-104673,46196,South,Ana Lopez,Electronics,Keyboard,Marketplace,3,61.32,183.96,103.66,80.3
ORD-104823,46196,West,Jordan Smith,Clothing,Jeans,Online,4,75.75,303,152.88,150.12
ORD-100025,46197,West,Rachel Green,Electronics,Keyboard,Online,4,70.67,282.68,159.56,123.12
ORD-100154,46197,North,James Wilson,Sports,Fitness Tracker,Online,6,141.25,847.5,558.89,288.61
ORD-100575,46197,South,Mike Davis,Electronics,Webcam,Online,2,118.85,237.7,146,91.7
ORD-100605,46197,East,David Lee,Sports,Running Shoes,Store,1,131.82,131.82,75.08,56.74
ORD-101228,46197,South,Ana Lopez,Electronics,Monitor,Store,6,228.85,1373.1,982.15,390.95
ORD-101506,46197,South,Ana Lopez,Clothing,Jacket,Marketplace,4,103.08,412.32,226.29,186.03
ORD-101620,46197,East,David Lee,Electronics,Headphones,Store,2,90.14,180.28,109.25,71.03
ORD-101784,46197,East,David Lee,Sports,Running Shoes,Store,4,117.01,468.04,274.76,193.28
ORD-101789,46197,North,James Wilson,Electronics,Headphones,Online,2,90.93,181.86,116.71,65.15
ORD-101851,46197,East,David Lee,Electronics,Webcam,Marketplace,4,105.61,422.44,248.69,173.75
ORD-102048,46197,East,Sarah Kim,Clothing,Hoodie,Online,1,54.77,54.77,26.56,28.21
ORD-102322,46197,North,Emily Chen,Sports,Fitness Tracker,Store,2,138.89,277.78,177.04,100.74
ORD-102359,46197,East,Sarah Kim,Home,Air Fryer,Online,1,139.99,139.99,92.44,47.55
ORD-102460,46197,East,Marcus Reed,Home,Air Fryer,Store,2,137.48,274.96,183.25,91.71
ORD-102605,46197,South,Mike Davis,Electronics,Headphones,Store,3,94.48,283.44,177.71,105.73
ORD-102718,46197,West,Rachel Green,Home,Coffee Maker,Store,4,128.02,512.08,327.95,184.13
ORD-102855,46197,North,Nina Patel,Electronics,Webcam,Store,4,110.38,441.52,267.92,173.6
ORD-102974,46197,East,Marcus Reed,Home,Blender,Marketplace,4,90.09,360.36,253.35,107.01
ORD-103030,46197,West,Tom Nguyen,Home,Blender,Store,2,88.42,176.84,116.07,60.77
ORD-103121,46197,West,Jordan Smith,Home,Coffee Maker,Store,5,126.11,630.55,388.2,242.35
ORD-103331,46197,South,Mike Davis,Electronics,Webcam,Marketplace,4,109.5,438,258.9,179.1
ORD-103420,46197,North,Nina Patel,Home,Blender,Online,5,89.2,446,299.74,146.26
ORD-103515,46197,North,James Wilson,Electronics,Webcam,Store,1,109.4,109.4,63.64,45.76
